Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural
9.0,,4.66,TV,True,,None,Urban
8.0,Male,2.62,Tablet,True,0.5,None,Urban
17.0,Male,5.23,Laptop,True,0.35,Poor Sleep,Rural
,Female,1.21,Smartphone,False,0.46,,Urban
14.0,Female,6.53,Smartphone,True,0.47,"Eye Strain, Anxiety, Obesity Risk",Rural
,Female,5.52,Smartphone,,0.36,None,Rural
12.0,,5.57,,True,0.47,Obesity Risk,
13.0,,4.74,Smartphone,True,0.38,"Poor Sleep, Anxiety",
8.0,Female,3.32,TV,True,0.55,,Urban
13.0,Male,6.12,Smartphone,True,0.35,Poor Sleep,Urban
15.0,Female,3.34,Smartphone,True,0.3,None,Urban
10.0,Female,2.17,TV,True,0.49,,
18.0,Female,2.08,,False,0.48,None,Urban
8.0,,7.72,Tablet,,0.43,Eye Strain,Urban
18.0,Male,3.97,Smartphone,True,0.43,Poor Sleep,Rural
11.0,Female,3.57,Smartphone,True,0.45,Poor Sleep,Urban
8.0,Female,,TV,True,0.47,"Poor Sleep, Eye Strain",
15.0,Female,5.47,Tablet,,0.43,"Poor Sleep, Anxiety",Rural
12.0,Female,6.14,Smartphone,True,0.37,Poor Sleep,Rural
8.0,Male,0.48,TV,,0.47,None,Urban
15.0,Female,4.67,,True,0.34,Poor Sleep,Urban
16.0,Female,3.53,,True,0.45,,
17.0,,4.2,Tablet,True,0.39,Poor Sleep,Urban
9.0,Female,3.43,TV,True,0.56,"Poor Sleep, Obesity Risk",Urban
16.0,Male,4.2,Smartphone,True,0.39,"Poor Sleep, Obesity Risk",Urban
15.0,,4.27,Smartphone,True,,Anxiety,Urban
14.0,Male,4.64,TV,True,0.46,Poor Sleep,
10.0,,1.92,,False,0.54,None,
9.0,Female,1.94,TV,,0.47,None,Rural
,Female,3.79,,True,0.42,Anxiety,Urban
12.0,Male,3.42,Laptop,True,,Eye Strain,Urban
13.0,Female,3.8,Tablet,True,0.48,Eye Strain,Rural
11.0,Male,4.27,TV,True,0.4,None,Rural
9.0,Male,,,True,0.59,None,Urban
16.0,Male,6.96,TV,True,0.47,"Poor Sleep, Obesity Risk",Urban
10.0,Female,6.07,Tablet,True,0.44,Eye Strain,Rural
14.0,Female,,Tablet,False,0.44,None,Urban
15.0,Male,4.61,Smartphone,True,0.31,None,Urban
,Female,2.3,TV,True,0.58,None,Urban
13.0,,4.36,Smartphone,True,0.3,Anxiety,Rural
18.0,Female,5.51,Laptop,True,0.48,,Urban
,Female,4.99,Laptop,True,0.5,"Poor Sleep, Eye Strain",
14.0,Male,3.25,TV,True,0.46,,Rural
18.0,Female,5.77,Smartphone,True,0.48,"Eye Strain, Anxiety",
10.0,Male,0.97,TV,,0.42,None,Urban
8.0,Female,,Tablet,,0.4,"Poor Sleep, Eye Strain",
13.0,,3.07,Tablet,True,0.49,Anxiety,Urban
15.0,Male,5.87,,True,0.4,Poor Sleep,Urban
13.0,Female,3.96,Smartphone,True,0.33,Poor Sleep,Urban
12.0,Male,4.07,,,0.37,None,Urban
18.0,Male,,,True,0.5,Poor Sleep,Urban
15.0,Male,3.54,Smartphone,True,,,Rural
9.0,Male,2.03,Tablet,True,0.54,None,Urban
8.0,Male,5.78,Tablet,True,0.51,,Urban
8.0,Male,7.68,Smartphone,True,0.43,None,Urban
11.0,Female,5.19,Smartphone,,,"Poor Sleep, Eye Strain, Anxiety",Urban
13.0,Female,1.93,Smartphone,False,0.43,None,Urban
16.0,Male,5.31,Laptop,True,0.35,,Urban
8.0,Female,6.36,Smartphone,True,,Poor Sleep,
8.0,Male,4.56,Smartphone,True,,None,Rural
12.0,Male,2.44,,False,0.35,None,
17.0,Female,3.72,TV,,0.43,Poor Sleep,Urban
12.0,Female,3.34,Smartphone,True,0.36,Poor Sleep,Urban
12.0,Male,3.21,Smartphone,True,0.35,None,Urban
17.0,Male,2.33,Smartphone,False,0.32,None,Urban
13.0,Female,5.85,Smartphone,,0.39,"Eye Strain, Anxiety",Rural
15.0,Male,5.81,Smartphone,True,0.34,None,Rural
,Female,1.32,TV,False,,None,
16.0,Female,5.96,TV,,0.47,"Poor Sleep, Anxiety",Rural
8.0,Female,3.14,Smartphone,True,0.59,Poor Sleep,Urban
11.0,Male,2.96,Smartphone,False,,None,Urban
16.0,Female,,Smartphone,True,0.44,Poor Sleep,Urban
15.0,,4.26,,,0.43,"Poor Sleep, Anxiety, Obesity Risk",Urban
17.0,Male,6.99,TV,True,0.31,"Poor Sleep, Obesity Risk",Rural
16.0,Male,4.29,Smartphone,True,0.33,"Poor Sleep, Eye Strain, Obesity Risk",Rural
,Female,,,,0.5,None,Urban
16.0,Male,5.04,Smartphone,True,0.39,"Poor Sleep, Eye Strain",Rural
10.0,Male,,Smartphone,True,0.47,,
18.0,Male,5.06,TV,,0.33,None,Urban
17.0,Female,3.49,TV,True,0.32,Poor Sleep,
16.0,Male,6.22,TV,True,0.3,Obesity Risk,Urban
8.0,Female,4.54,TV,True,0.55,"Poor Sleep, Eye Strain",Urban
8.0,Female,5.39,Smartphone,True,0.52,None,Rural
16.0,Female,4.69,Smartphone,True,0.38,,Urban
18.0,Female,4.04,Laptop,,0.37,Poor Sleep,Urban
13.0,Female,4.87,Smartphone,True,0.4,Poor Sleep,Urban
11.0,Female,5.54,Tablet,True,0.45,Poor Sleep,Rural
14.0,Male,4.6,Laptop,True,0.3,Poor Sleep,Urban
12.0,Female,5.18,Smartphone,True,0.3,Eye Strain,Rural
17.0,Female,,Tablet,True,0.46,"Poor Sleep, Eye Strain",Rural
14.0,Male,4.86,Smartphone,,0.48,"Poor Sleep, Eye Strain",Urban
15.0,Female,,TV,True,0.44,Eye Strain,
15.0,Female,,Smartphone,True,0.47,Poor Sleep,Rural
8.0,Female,2.32,Tablet,True,0.54,None,Rural
15.0,Female,,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Rural
13.0,Female,3.67,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban
11.0,Male,4.08,Smartphone,True,0.5,Poor Sleep,
15.0,Female,3.41,TV,True,0.5,,Rural
10.0,Male,6.12,TV,True,0.48,"Poor Sleep, Obesity Risk",Rural
11.0,Female,4.77,Laptop,True,,"Poor Sleep, Eye Strain, Obesity Risk",
13.0,Male,3.11,Laptop,True,0.41,Eye Strain,Urban
18.0,Female,4.01,Smartphone,True,0.37,"Poor Sleep, Anxiety",Rural
14.0,Female,3.24,TV,True,,Anxiety,Urban
11.0,Female,4.12,,True,0.35,None,
11.0,Male,2.95,Smartphone,False,,None,Rural
14.0,Male,2.42,Smartphone,False,0.5,None,Urban
13.0,Male,6.41,Smartphone,,0.37,Poor Sleep,Urban
18.0,Female,5.11,TV,True,0.48,Anxiety,Rural
15.0,Female,2.54,Smartphone,False,0.49,None,Urban
8.0,Female,,Tablet,True,0.55,None,
17.0,Male,6.03,TV,True,0.38,Poor Sleep,
18.0,Male,5.19,Smartphone,True,,Poor Sleep,Rural
14.0,Male,3.74,Smartphone,True,0.38,"Poor Sleep, Obesity Risk",Rural
14.0,Female,3.8,TV,True,0.42,Anxiety,Urban
18.0,Male,4.42,Smartphone,True,0.36,,Rural
14.0,Male,5.84,TV,True,0.43,"Poor Sleep, Eye Strain, Obesity Risk",Rural
14.0,Female,4.43,Smartphone,True,0.34,Poor Sleep,
17.0,Male,5.26,Smartphone,True,0.32,"Poor Sleep, Anxiety",Urban
17.0,Female,4.59,Tablet,True,0.33,Eye Strain,Urban
15.0,Male,6.09,Smartphone,True,0.49,Poor Sleep,Rural
,Female,4.5,,True,,"Poor Sleep, Anxiety",Urban
16.0,,5.32,Tablet,True,0.35,Poor Sleep,Urban
9.0,Female,0.25,,False,0.45,None,Rural
14.0,Female,2.98,Smartphone,False,0.33,None,Urban
14.0,Male,4.09,TV,True,,"Poor Sleep, Eye Strain, Obesity Risk",Urban
11.0,Male,5.27,Smartphone,True,0.34,"Poor Sleep, Anxiety",Rural
16.0,Female,5.92,TV,True,0.45,Poor Sleep,Rural
15.0,Male,3.68,Smartphone,True,0.4,Poor Sleep,Urban
8.0,Female,0.1,TV,False,0.57,None,Rural
9.0,Female,3.94,TV,True,0.48,"Poor Sleep, Eye Strain",Urban
9.0,,1.81,Tablet,False,0.44,None,Rural
18.0,Female,3.98,TV,True,0.46,None,
15.0,Female,3.87,Smartphone,True,0.35,"Poor Sleep, Anxiety",
8.0,Male,5.75,TV,True,0.53,Poor Sleep,Rural
11.0,Female,5.09,Laptop,True,0.45,Poor Sleep,Rural
17.0,,3.99,Smartphone,True,0.36,"Poor Sleep, Eye Strain",Urban
12.0,Female,3.01,,True,0.44,"Poor Sleep, Eye Strain",Urban
16.0,Female,2.37,Smartphone,False,,None,Urban
14.0,Female,4.61,Smartphone,,0.39,Poor Sleep,Urban
15.0,Male,,Smartphone,True,0.5,Poor Sleep,Urban
18.0,Female,2.91,Smartphone,False,0.42,None,Urban
16.0,,5.64,Smartphone,True,0.39,,Urban
14.0,Female,4.52,Laptop,True,0.3,None,Urban
12.0,Male,4.57,Laptop,True,0.38,"Poor Sleep, Eye Strain",Urban
12.0,Male,2.33,Tablet,False,0.34,None,Urban
17.0,Male,3.76,Laptop,True,0.46,,Urban
18.0,Female,,Smartphone,True,0.4,"Poor Sleep, Eye Strain",Urban
13.0,Female,6.18,TV,True,0.45,"Poor Sleep, Eye Strain",Urban
12.0,,3.62,Laptop,True,0.3,,Rural
18.0,Female,4.69,Laptop,,0.45,"Poor Sleep, Anxiety",Urban
16.0,Female,5.65,Smartphone,,0.45,Poor Sleep,Urban
10.0,,7.72,,,,Poor Sleep,Rural
,Male,0.0,TV,False,0.49,None,Urban
14.0,Female,5.77,TV,True,0.4,,Urban
14.0,Male,4.18,Smartphone,True,0.43,Poor Sleep,Rural
13.0,Female,5.21,Laptop,True,0.4,,Rural
10.0,Female,4.7,TV,True,0.6,Poor Sleep,Urban
14.0,Female,5.05,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban
12.0,Female,,Smartphone,True,0.38,"Poor Sleep, Eye Strain, Obesity Risk",Urban
14.0,Male,3.4,TV,True,0.46,None,
9.0,Male,0.0,TV,,0.52,,Urban
13.0,Female,3.2,Smartphone,True,0.46,Poor Sleep,Urban
15.0,,6.94,Smartphone,True,0.44,Poor Sleep,Rural
8.0,Female,1.13,TV,False,0.54,None,Urban
,Female,4.31,,,,None,Rural
18.0,Female,3.0,Laptop,False,0.49,None,Rural
8.0,Male,2.46,Tablet,True,0.5,None,Urban
8.0,Female,4.02,Smartphone,True,0.48,Poor Sleep,Rural
17.0,Male,,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Urban
18.0,,4.02,TV,True,0.48,,Urban
15.0,Female,3.24,Smartphone,True,0.49,"Poor Sleep, Anxiety",Urban
14.0,Male,3.82,Smartphone,True,0.4,Poor Sleep,Urban
17.0,Female,2.39,TV,False,0.46,None,Rural
8.0,Male,6.57,Smartphone,True,0.51,None,Rural
,Female,4.52,Smartphone,True,0.32,None,Urban
,Female,4.76,Smartphone,True,0.52,"Poor Sleep, Obesity Risk",
11.0,Female,4.29,Laptop,True,0.32,"Poor Sleep, Eye Strain",Rural
8.0,Male,5.44,Smartphone,True,0.54,None,Urban
10.0,Male,0.0,Tablet,False,0.4,None,Rural
15.0,Male,2.19,TV,False,0.44,None,Urban
15.0,Male,,TV,True,0.39,"Poor Sleep, Anxiety",Urban
15.0,Female,5.66,,True,0.39,,Urban
13.0,Male,3.95,Smartphone,True,0.35,Poor Sleep,Urban
,Female,4.93,Smartphone,True,0.31,Anxiety,Rural
,Male,3.21,Smartphone,True,0.42,"Anxiety, Obesity Risk",Urban
16.0,Male,2.35,TV,False,0.31,None,Urban
11.0,Female,5.2,Laptop,True,0.44,None,Rural
,Male,3.73,,True,0.35,Anxiety,Urban
14.0,Female,,Tablet,True,0.43,None,Urban
8.0,Male,7.65,TV,True,0.46,Poor Sleep,Urban
16.0,Male,4.13,Smartphone,True,0.4,None,Rural
14.0,Male,4.32,Smartphone,,0.42,Obesity Risk,Urban
17.0,Male,3.75,Smartphone,True,0.38,,Rural
16.0,Male,,Laptop,True,0.42,Poor Sleep,Urban
14.0,Male,5.82,TV,True,0.4,,Urban
9.0,Male,5.53,,,0.52,Poor Sleep,Rural
13.0,Female,3.88,TV,True,0.31,Poor Sleep,Urban
17.0,Female,5.31,,True,0.43,,Urban
18.0,Male,4.67,,True,0.45,None,Urban
,Male,4.91,Smartphone,True,0.37,Eye Strain,Urban
10.0,,2.1,TV,True,0.58,None,Urban
,Male,,TV,False,0.47,None,Urban
13.0,Female,4.3,Smartphone,True,0.42,None,Urban
,Female,2.32,Smartphone,False,0.4,None,Urban
13.0,Male,5.72,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban
16.0,,4.42,Smartphone,True,0.43,"Poor Sleep, Anxiety",Urban
12.0,Male,5.86,Smartphone,True,0.47,Poor Sleep,Urban
9.0,,1.93,TV,False,0.49,None,Urban
15.0,Male,5.58,TV,True,0.48,Eye Strain,Rural
16.0,Female,4.93,Smartphone,True,0.34,None,Rural
17.0,Male,3.64,Smartphone,True,0.46,Anxiety,Rural
11.0,Female,,,True,,Poor Sleep,
13.0,Male,4.8,Smartphone,True,0.36,,Urban
,Female,4.41,Laptop,True,0.49,Poor Sleep,Urban
17.0,Female,1.67,,False,0.41,None,
15.0,Male,4.63,Smartphone,True,0.49,Poor Sleep,Urban
16.0,Male,6.28,TV,True,0.49,,Rural
12.0,Male,5.53,,True,0.33,"Poor Sleep, Anxiety",Urban
,Male,4.34,Smartphone,True,,None,
,Female,4.44,Smartphone,,0.34,Eye Strain,
,Female,4.09,Laptop,True,,"Poor Sleep, Eye Strain",Rural
12.0,Male,3.7,Smartphone,True,0.3,"Poor Sleep, Eye Strain",Rural
,Male,6.14,Laptop,True,0.4,Poor Sleep,Urban
,Female,3.53,Smartphone,True,,Poor Sleep,Urban
,Male,6.69,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban
18.0,Female,3.44,Smartphone,True,0.39,Poor Sleep,Urban
13.0,Male,3.7,TV,,0.43,"Poor Sleep, Anxiety",Urban
13.0,Male,6.52,Smartphone,True,0.31,,Urban
15.0,Male,3.81,TV,True,0.37,Poor Sleep,Urban
18.0,Male,4.32,Laptop,True,0.34,"Poor Sleep, Eye Strain",Urban
11.0,,6.03,TV,True,0.4,None,Rural
10.0,Male,4.44,Tablet,True,0.46,"Anxiety, Obesity Risk",Rural
14.0,,,Laptop,True,0.34,Poor Sleep,Urban
12.0,Female,4.21,TV,True,0.41,Poor Sleep,Urban
9.0,Male,,Smartphone,False,0.58,None,Rural
9.0,Male,2.44,Smartphone,True,0.57,,Rural
18.0,Female,,TV,True,0.49,None,Urban
13.0,Male,3.09,Tablet,True,0.39,Anxiety,Urban
15.0,Male,,Smartphone,,,"Poor Sleep, Anxiety",Urban
8.0,Male,1.88,TV,False,0.57,,Urban
18.0,Male,,TV,True,0.45,Anxiety,Rural
,Male,3.45,Smartphone,True,0.47,"Poor Sleep, Eye Strain, Anxiety",Rural
9.0,Female,5.08,Smartphone,True,0.41,Eye Strain,Urban
,Male,0.88,Smartphone,False,,None,Urban
14.0,Female,6.31,TV,True,0.33,"Poor Sleep, Eye Strain",Urban
17.0,Female,4.63,Laptop,True,0.45,Poor Sleep,Rural
8.0,,4.57,,True,,,Urban
13.0,Female,6.11,Smartphone,True,0.4,None,Urban
14.0,Female,2.96,Smartphone,False,0.37,None,Urban
15.0,Female,5.07,Smartphone,True,0.38,,Urban
14.0,Male,,TV,True,0.4,"Poor Sleep, Eye Strain",Urban
13.0,Female,3.5,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban
16.0,Male,3.19,Smartphone,True,0.42,"Poor Sleep, Eye Strain",Urban
10.0,Male,9.07,TV,True,0.53,None,Rural
18.0,Male,5.75,Smartphone,True,0.43,Poor Sleep,Rural
13.0,Female,5.31,,True,0.4,"Eye Strain, Obesity Risk",Urban
11.0,Male,5.11,Laptop,True,0.38,Poor Sleep,
9.0,Male,6.33,Smartphone,True,0.5,Poor Sleep,
8.0,Male,0.36,TV,False,0.54,None,Urban
,,3.07,Smartphone,True,0.57,,Urban
18.0,Male,,Laptop,True,0.46,,Urban
17.0,Male,6.07,TV,True,0.48,Poor Sleep,Urban
10.0,Female,7.67,Smartphone,True,0.46,"Poor Sleep, Anxiety",Rural
11.0,Female,2.45,Smartphone,False,0.4,None,Urban
9.0,Male,7.14,TV,True,0.49,"Poor Sleep, Eye Strain, Anxiety",Urban
18.0,Male,3.22,Smartphone,True,0.33,"Poor Sleep, Eye Strain",Urban
18.0,Female,3.97,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban
18.0,Female,5.3,Smartphone,True,0.34,Poor Sleep,Urban
8.0,Female,0.0,TV,False,0.4,None,Urban
11.0,Female,4.18,,True,0.37,None,
,Male,4.89,Tablet,True,0.46,Poor Sleep,Urban
17.0,Male,2.76,Laptop,False,0.42,None,Urban
18.0,Male,,Smartphone,True,0.33,Anxiety,Urban
13.0,Female,4.67,Smartphone,True,0.36,Poor Sleep,Urban
13.0,Male,6.19,Smartphone,True,0.32,Obesity Risk,Rural
18.0,Male,4.96,Tablet,True,0.44,Eye Strain,Urban
16.0,Female,5.93,TV,True,0.45,Poor Sleep,Urban
9.0,Male,6.33,Smartphone,,0.47,"Poor Sleep, Obesity Risk",Urban
11.0,Male,,Smartphone,True,0.39,"Poor Sleep, Eye Strain",Rural
12.0,Male,1.44,Smartphone,False,0.32,None,Urban
8.0,Male,7.25,Smartphone,True,0.5,Poor Sleep,Urban
15.0,Male,4.93,TV,True,0.44,None,Rural
15.0,,,Smartphone,True,0.32,"Anxiety, Obesity Risk",Urban
13.0,Female,4.94,Smartphone,True,0.47,Poor Sleep,Urban
12.0,Female,5.3,Smartphone,True,0.48,None,Rural
15.0,Male,2.74,,False,0.31,None,
10.0,Female,3.95,,True,0.47,None,Rural
10.0,,2.84,Smartphone,True,0.46,None,Rural
9.0,Male,7.55,Tablet,True,0.57,"Poor Sleep, Obesity Risk",Urban
12.0,,5.35,Tablet,True,0.34,"Poor Sleep, Eye Strain, Anxiety",Urban
10.0,Male,0.0,Tablet,,0.48,None,Urban
10.0,Male,0.0,Tablet,False,0.41,None,
13.0,Male,2.36,Tablet,False,0.47,None,
15.0,Male,3.91,Smartphone,True,0.35,None,Urban
,Male,2.37,Smartphone,True,,None,Urban
11.0,Female,7.69,,True,,"Poor Sleep, Anxiety",Urban
18.0,Male,4.87,Smartphone,True,0.31,Eye Strain,Rural
14.0,Female,3.96,Laptop,True,0.34,,
8.0,Male,7.75,Smartphone,True,0.59,"Poor Sleep, Anxiety",Rural
8.0,Male,9.28,Smartphone,,0.45,"Poor Sleep, Eye Strain",Urban
17.0,Female,4.9,Smartphone,True,0.4,"Eye Strain, Anxiety",Rural
14.0,Female,3.73,Laptop,True,0.45,"Poor Sleep, Eye Strain",Rural
14.0,Male,4.96,,True,0.44,None,Rural
8.0,Female,2.95,Smartphone,True,0.43,,Rural
8.0,,1.82,Tablet,False,0.43,None,Urban
11.0,Female,3.47,,True,0.38,Poor Sleep,
,Male,3.31,,True,,None,Urban
12.0,Female,4.35,Laptop,True,,Eye Strain,Urban
11.0,Female,4.97,Smartphone,True,,None,Urban
15.0,Female,6.92,Laptop,True,0.43,Poor Sleep,
14.0,Male,4.35,Smartphone,True,0.33,"Poor Sleep, Anxiety",Urban
16.0,Male,3.66,Smartphone,True,0.32,"Eye Strain, Anxiety",Urban
14.0,Female,5.82,TV,True,0.45,,Rural
17.0,Male,5.29,Tablet,True,0.33,"Poor Sleep, Anxiety",Rural
8.0,Female,6.52,TV,True,0.5,"Poor Sleep, Eye Strain, Anxiety",Urban
14.0,Male,3.38,Laptop,,0.4,Obesity Risk,Rural
8.0,Male,3.67,,True,0.45,Poor Sleep,
14.0,Female,3.37,,True,,,Urban
17.0,Female,4.22,Laptop,True,0.4,Poor Sleep,Urban
15.0,Female,3.9,Smartphone,True,,Anxiety,Urban
18.0,,5.01,Smartphone,True,0.31,Poor Sleep,Urban
16.0,,,TV,True,0.35,Anxiety,Urban
10.0,Female,6.39,,True,0.47,"Poor Sleep, Eye Strain",Urban
11.0,Male,,Smartphone,True,0.4,,Urban
11.0,Female,3.76,Laptop,True,0.37,None,Urban
16.0,Male,1.49,Laptop,False,0.34,,Rural
14.0,Female,4.28,Laptop,True,0.41,"Poor Sleep, Eye Strain",Rural
10.0,Female,9.88,TV,True,,Poor Sleep,Rural
,Female,5.39,Smartphone,,0.42,"Poor Sleep, Eye Strain",Urban
12.0,Male,5.0,TV,True,0.37,Anxiety,Rural
14.0,Female,3.85,Laptop,True,0.48,"Poor Sleep, Anxiety",Rural
15.0,Female,2.45,TV,False,0.44,None,Rural
8.0,Female,4.1,TV,True,0.41,Eye Strain,Urban
9.0,Male,5.06,TV,True,0.56,None,
14.0,Male,,Smartphone,True,0.35,"Poor Sleep, Eye Strain, Anxiety",
18.0,Female,5.41,Smartphone,True,0.32,None,Urban
9.0,Female,0.0,TV,False,0.48,None,Urban
14.0,Male,4.43,Tablet,True,,Eye Strain,Urban
16.0,Male,4.32,TV,True,0.3,"Poor Sleep, Obesity Risk",Rural
,Male,3.39,Tablet,True,0.32,"Poor Sleep, Obesity Risk",Urban
9.0,Male,0.0,Tablet,False,0.48,None,Urban
14.0,Male,4.41,Smartphone,True,0.49,Poor Sleep,Urban
11.0,Female,,Smartphone,True,0.36,,Urban
18.0,,6.49,Laptop,True,0.4,"Poor Sleep, Anxiety",Urban
9.0,Male,4.71,,,0.55,Poor Sleep,Urban
14.0,Male,2.07,Smartphone,,0.44,None,Urban
12.0,Female,2.07,Laptop,False,0.42,None,Rural
8.0,Male,,Smartphone,True,0.57,None,Urban
12.0,Female,4.46,Smartphone,True,0.4,Poor Sleep,
10.0,Female,2.21,TV,True,0.42,None,Urban
14.0,Female,3.99,TV,True,0.35,Anxiety,Rural
13.0,Male,4.26,Smartphone,True,0.4,"Poor Sleep, Eye Strain",Urban
15.0,Male,,TV,True,0.37,"Poor Sleep, Eye Strain, Obesity Risk",
12.0,Female,3.57,Tablet,True,0.45,None,Urban
9.0,,1.62,Smartphone,False,0.58,None,Urban
16.0,Male,2.28,TV,False,0.44,None,Urban
18.0,Female,3.57,Smartphone,True,0.31,Poor Sleep,Rural
15.0,Female,2.72,Smartphone,False,0.31,None,Urban
13.0,Female,3.23,Laptop,True,0.42,Poor Sleep,Urban
17.0,Male,2.9,TV,False,0.31,None,Urban
14.0,Male,3.77,Smartphone,True,0.41,Eye Strain,Urban
16.0,,4.14,Smartphone,True,0.45,None,Urban
14.0,Female,,Tablet,True,0.49,,Urban
10.0,Female,1.07,TV,False,0.52,None,Urban
13.0,Male,4.81,,True,0.5,None,Urban
18.0,Male,7.26,,True,0.39,Poor Sleep,
18.0,Female,5.35,Smartphone,True,0.39,,Urban
14.0,Male,4.97,,True,0.42,Poor Sleep,Urban
9.0,Male,1.37,TV,False,0.53,None,Urban
10.0,Male,6.5,Tablet,True,0.45,"Eye Strain, Anxiety",Urban
,Female,,TV,True,0.46,Poor Sleep,Urban
17.0,Female,,Laptop,True,0.47,Poor Sleep,Urban
13.0,Female,,,True,0.33,"Poor Sleep, Eye Strain",Urban
8.0,Female,4.88,Smartphone,True,0.49,,Urban
16.0,Male,2.37,TV,False,0.33,,Urban
,Male,3.69,Smartphone,True,0.34,None,Urban
14.0,Male,,Laptop,True,0.33,Poor Sleep,Urban
16.0,Female,,Tablet,True,0.41,Obesity Risk,Urban
16.0,Male,,Laptop,True,0.48,Anxiety,Urban
,Female,,TV,False,0.49,,Urban
8.0,Male,,TV,False,0.57,None,Urban
10.0,Female,2.99,TV,True,0.46,None,Urban
13.0,Male,4.71,,True,0.42,"Poor Sleep, Eye Strain, Anxiety",Rural
,Female,5.0,Tablet,True,0.44,Poor Sleep,Urban
17.0,Male,6.87,Smartphone,True,0.43,None,Rural
18.0,Male,,TV,True,0.32,None,Urban
8.0,Female,3.73,Smartphone,True,,"Anxiety, Obesity Risk",Urban
8.0,Female,4.15,TV,,0.56,"Poor Sleep, Eye Strain",Urban
12.0,,3.17,Laptop,True,,"Poor Sleep, Eye Strain",
11.0,,2.03,TV,False,0.32,,Urban
8.0,Female,0.0,Smartphone,False,0.43,None,Urban
11.0,Female,,Laptop,True,,"Poor Sleep, Eye Strain",Rural
10.0,Female,0.38,TV,False,,None,Urban
9.0,Female,4.4,Tablet,True,0.48,Poor Sleep,Urban
16.0,Female,,,True,0.47,Poor Sleep,Rural
18.0,Male,4.04,,True,,"Poor Sleep, Anxiety",Urban
8.0,Male,6.76,TV,True,0.52,"Poor Sleep, Eye Strain",Urban
14.0,Female,2.31,Smartphone,False,0.46,None,Urban
11.0,Female,5.36,TV,True,0.39,,Urban
12.0,Male,4.55,Laptop,True,,"Poor Sleep, Obesity Risk",Rural
17.0,Male,3.71,Smartphone,True,0.48,Anxiety,Urban
12.0,Male,,Smartphone,False,0.49,None,Urban
8.0,Male,5.75,TV,True,0.59,"Poor Sleep, Eye Strain, Obesity Risk",Rural
13.0,Female,5.0,Smartphone,True,0.31,Anxiety,Urban
16.0,Male,4.25,,True,0.46,Poor Sleep,
9.0,Male,,Smartphone,True,0.44,None,Rural
14.0,Female,4.11,TV,True,0.43,None,Rural
13.0,Male,3.94,TV,True,0.49,None,Urban
12.0,Female,5.77,TV,True,,"Poor Sleep, Eye Strain",Urban
11.0,Male,5.45,Smartphone,True,0.34,"Poor Sleep, Eye Strain",Urban
11.0,Male,5.77,Tablet,True,0.46,Poor Sleep,Urban
13.0,Female,4.57,,,0.44,Poor Sleep,Urban
,Male,4.12,Smartphone,True,0.43,None,
12.0,Male,,TV,True,0.48,None,Urban
13.0,Female,,Smartphone,,0.37,"Eye Strain, Anxiety",Urban
,Female,7.62,Laptop,True,0.44,Obesity Risk,Urban
14.0,Female,,Tablet,True,0.42,Poor Sleep,Urban
16.0,Female,2.91,Smartphone,False,0.48,None,
17.0,Male,5.17,Smartphone,True,0.34,Eye Strain,Urban
14.0,,1.95,Smartphone,False,0.47,None,Rural
14.0,Female,6.15,Smartphone,True,0.46,Anxiety,Urban
11.0,Male,5.2,Smartphone,True,0.48,"Poor Sleep, Eye Strain",Urban
8.0,Female,9.73,TV,True,0.41,Poor Sleep,Urban
15.0,,,Smartphone,True,0.38,"Poor Sleep, Eye Strain",Rural
11.0,Female,,Smartphone,True,0.33,"Poor Sleep, Anxiety",
8.0,Male,0.31,Smartphone,False,0.52,None,Urban
,Female,2.43,Smartphone,False,0.31,,Rural
15.0,Female,2.05,Laptop,False,0.3,None,Urban
11.0,Male,3.94,TV,True,0.3,"Poor Sleep, Obesity Risk",Urban
,Female,2.8,,,0.41,,Urban
15.0,Male,2.45,Smartphone,False,,None,
,Female,1.18,TV,False,0.45,None,Urban
,Male,2.82,,False,0.5,None,Urban
10.0,Female,5.11,TV,True,0.59,None,Urban
8.0,Female,3.0,TV,True,0.42,None,Rural
9.0,Female,4.07,Tablet,True,0.42,Anxiety,Urban
13.0,,4.38,TV,True,0.42,"Anxiety, Obesity Risk",Rural
17.0,Female,2.98,Smartphone,False,0.5,None,Urban
9.0,Female,1.99,TV,False,0.56,,Urban
13.0,Male,3.94,Smartphone,True,0.37,Poor Sleep,Urban
8.0,Male,5.59,Smartphone,True,0.57,None,Urban
18.0,Male,5.69,Smartphone,,0.43,"Poor Sleep, Anxiety",Rural
8.0,Male,4.98,Smartphone,True,0.49,None,Urban
12.0,Male,4.14,,True,0.36,None,Urban
,Female,5.13,TV,True,0.42,Poor Sleep,Urban
